ucb,ts,ovr,egr,egr2,agr,agr2,efr,ac,aac,sft
26,26,26,26,25,25,26,50,50,50,26
29,29,29,29,23,21,29,50,50,50,29
26,26,26,26,29,17,26,50,50,50,26
26,26,26,26,25,27,26,50,50,50,26
27,27,27,27,25,24,27,50,50,50,27
27,27,27,27,29,23,27,50,50,50,27
21,21,21,21,19,28,21,50,50,50,21
23,23,23,23,25,18,23,50,50,50,23
30,30,30,30,29,20,29,50,50,50,30
23,23,23,23,24,24,23,50,50,50,23
24,24,24,23,20,23,24,50,50,50,24
28,28,28,28,24,21,28,50,50,50,28
31,31,31,32,30,25,31,50,50,50,31
29,29,29,29,28,24,29,50,50,50,29
27,27,27,27,25,26,27,50,50,50,27
29,29,29,30,29,22,29,50,50,50,29
24,24,24,24,24,19,24,50,50,50,24
17,17,17,17,18,28,17,50,50,50,17
33,33,33,33,29,32,33,50,50,50,33
27,27,27,27,26,25,27,50,50,50,27
33,33,33,33,34,34,33,50,50,50,33
28,28,28,28,27,28,28,50,50,50,28
25,25,25,25,25,21,25,50,50,50,25
32,32,32,32,33,34,32,50,50,50,32
24,24,24,24,22,26,24,50,50,50,24
27,27,27,26,24,26,27,50,50,50,27
25,25,25,25,21,26,25,50,50,50,25
29,29,29,29,28,27,29,50,50,50,29
24,24,24,24,23,23,24,50,50,50,24
23,23,23,23,22,24,23,50,50,50,23
26,26,26,26,23,31,26,50,50,50,26
26,26,26,26,26,22,27,50,50,50,26
18,18,18,18,19,25,18,50,50,50,18
23,23,23,23,25,27,23,50,50,50,23
26,26,26,26,25,27,26,50,50,50,26
22,22,22,22,23,29,22,50,50,50,22
33,33,33,33,32,22,33,50,50,50,33
23,23,23,23,25,28,23,50,50,50,23
29,29,29,29,30,31,29,50,50,50,29
29,29,29,29,31,28,29,50,50,50,29
22,22,22,22,17,25,22,50,50,50,22
26,26,26,26,25,27,26,50,50,50,26
27,27,27,27,26,33,27,50,50,50,27
23,23,23,23,21,25,23,50,50,50,23
21,21,21,21,24,24,21,50,50,50,21
24,24,24,23,21,23,24,50,50,50,24
28,28,28,28,28,20,28,50,50,50,28
27,27,27,27,23,26,27,50,50,50,27
26,26,26,26,29,26,26,50,50,50,26
22,22,22,22,26,28,22,50,50,50,22
26,26,26,26,28,21,26,50,50,50,26
23,23,23,23,23,24,23,50,50,50,23
22,22,22,22,21,26,22,50,50,50,22
29,29,29,29,27,26,29,50,50,50,29
31,31,31,31,32,33,31,50,50,50,31
27,27,27,27,30,27,27,47,47,47,27
28,28,28,28,26,26,28,46,46,46,28
21,21,21,21,20,24,21,49,49,49,21
26,26,26,26,25,25,26,50,50,50,26
19,19,19,19,20,23,19,50,50,50,19
31,31,31,31,27,25,31,50,50,50,31
28,28,28,28,27,24,28,46,46,46,28
24,24,24,24,21,24,24,48,48,48,24
29,29,29,29,32,22,29,48,48,48,29
24,24,24,24,27,27,24,49,49,49,24
28,28,28,29,26,24,28,48,48,48,28
26,26,26,26,30,27,26,48,48,48,26
25,25,25,25,24,23,25,49,49,49,25
26,26,26,26,24,22,27,48,48,48,26
23,23,23,23,22,28,23,50,50,50,23
25,25,25,25,28,30,25,50,50,50,25
26,26,26,26,27,31,26,50,50,50,26
27,27,27,27,26,30,27,50,50,50,27
27,27,27,26,25,22,27,50,50,50,27
17,17,17,17,20,23,17,50,50,50,17
17,17,17,17,16,27,17,50,50,50,17
28,28,28,28,29,27,28,50,50,50,28
27,27,27,27,23,26,27,50,50,50,27
31,31,31,31,31,28,31,50,50,50,31
23,23,23,23,21,29,23,50,50,50,23
26,26,26,26,26,23,26,50,50,50,26
31,31,31,31,31,26,31,49,49,49,31
20,20,20,20,17,27,20,46,46,46,20
22,22,22,22,25,24,22,46,46,46,22
29,29,29,29,30,26,29,46,46,46,29
19,19,19,19,20,21,19,46,46,46,19
23,23,23,23,24,30,23,46,46,46,23
28,28,28,28,25,30,28,46,46,46,28
25,25,25,25,26,24,25,47,47,47,25
26,26,26,26,22,23,26,46,46,46,26
30,30,30,30,29,29,30,46,46,46,30
17,17,17,17,17,28,17,46,46,46,17
23,23,23,23,23,23,24,46,46,46,23
27,27,27,27,27,26,27,46,46,46,27
25,25,25,25,22,25,25,47,47,47,25
27,27,27,27,26,26,27,46,46,46,27
27,27,27,27,29,18,27,46,46,46,27
21,21,21,21,20,23,21,46,46,46,21
26,26,26,26,27,24,26,46,46,46,26
29,29,29,29,26,21,29,46,46,46,29
23,23,23,23,23,25,23,46,46,46,23
28,28,28,29,32,23,28,47,47,47,28
30,30,30,30,28,30,30,46,46,46,30
26,26,26,26,26,22,26,46,46,46,26
22,22,22,22,21,23,22,46,46,46,22
20,20,20,20,20,25,20,46,46,46,20
27,27,27,27,28,24,27,46,46,46,27
27,27,27,27,25,18,27,47,47,47,27
24,24,24,25,24,21,24,46,46,46,24
18,18,18,19,18,30,18,46,46,46,18
24,24,24,24,26,25,24,46,46,46,24
25,25,25,25,21,27,25,46,46,46,25
25,25,25,25,23,22,25,46,46,46,25
28,28,28,28,28,25,28,46,46,46,28
33,33,33,33,28,33,33,47,47,47,33
26,26,26,26,30,26,26,46,46,46,26
30,30,30,29,31,26,30,46,46,46,30
23,23,23,23,24,28,23,46,46,46,23
30,30,30,30,26,30,30,46,46,46,30
22,22,22,22,25,22,22,46,46,46,22
26,26,26,26,27,25,26,47,47,47,26
29,29,29,29,26,29,29,46,46,46,29
24,24,24,24,22,27,24,46,46,46,24
24,24,24,24,24,28,24,46,46,46,24
30,30,30,30,28,29,30,46,46,46,30
21,21,21,21,20,24,22,46,46,46,21
19,19,19,19,20,25,19,46,46,46,19
19,19,19,19,19,18,19,47,47,47,19
23,23,23,23,25,24,23,46,46,46,23
20,20,20,20,21,25,20,46,46,46,20
27,27,27,27,28,30,27,46,46,46,27
24,24,24,24,26,24,24,46,46,46,24
23,23,23,23,24,27,23,46,46,46,23
26,26,26,27,26,26,26,47,47,47,26
29,29,29,29,28,28,29,46,46,46,29
25,25,25,25,25,23,25,46,46,46,25
27,27,27,27,25,20,27,46,46,46,27
28,28,28,28,30,19,28,46,46,46,28
26,26,26,26,25,26,26,46,46,46,26
26,26,26,26,26,26,26,46,46,46,26
26,26,26,26,23,30,26,47,47,47,26
26,26,26,26,23,18,26,46,46,46,26
24,24,24,24,27,26,24,46,46,46,24
18,18,18,18,18,23,19,46,46,46,18
22,22,22,22,23,24,22,46,46,46,22
27,27,27,27,26,25,27,46,46,46,27
25,25,25,24,24,29,25,47,47,47,25
27,27,27,26,24,17,27,46,46,46,27
26,26,26,26,27,24,26,46,46,46,26
28,28,28,28,30,26,28,46,46,46,28
24,24,24,24,25,25,24,46,46,46,24
32,32,32,32,33,25,32,46,46,46,32
19,19,19,19,18,22,19,46,46,46,19
19,19,19,19,18,20,19,47,47,47,19
27,27,27,27,26,28,27,46,46,46,27
25,25,25,25,28,16,25,46,46,46,25
24,24,24,24,23,30,24,46,46,46,24
22,22,22,22,26,21,22,46,46,46,22
24,24,24,24,22,25,24,46,46,46,24
25,25,25,25,27,26,25,47,47,47,25
23,23,23,23,22,17,23,46,46,46,23
23,23,23,23,23,28,23,46,46,46,23
31,31,31,31,31,25,31,46,46,46,31
23,23,23,23,23,24,24,46,46,46,23
26,26,26,26,26,27,26,46,46,46,26
21,21,21,21,25,25,21,46,46,46,21
28,28,28,29,28,26,28,47,47,47,28
25,25,25,25,24,26,25,46,46,46,25
22,22,22,22,22,24,22,46,46,46,22
31,31,31,30,30,24,30,46,46,46,31
28,28,28,28,22,26,28,46,46,46,28
23,23,23,23,24,28,23,46,46,46,23
23,23,23,23,24,26,23,47,47,47,23
19,19,19,19,19,19,19,46,46,46,19
23,23,23,23,21,25,22,46,46,46,23
25,25,25,25,26,18,25,46,46,46,25
18,18,18,17,19,19,18,46,46,46,18
28,28,28,28,30,26,28,46,46,46,28
20,20,20,21,19,21,20,46,46,46,20
21,21,21,21,22,27,21,47,47,47,21
20,20,20,20,20,28,20,46,46,46,20
23,23,23,23,20,25,23,46,46,46,23
29,29,29,29,32,25,29,46,46,46,29
22,22,22,22,16,23,22,46,46,46,22
25,25,25,25,25,25,25,46,46,46,25
27,27,27,27,28,28,27,47,47,47,27
25,25,25,26,27,25,25,46,46,46,25
23,23,23,23,28,24,23,46,46,46,23
27,27,27,27,28,26,27,46,46,46,27
27,27,27,27,29,28,27,46,46,46,27
22,22,22,22,24,23,22,46,46,46,22
20,20,20,20,22,25,20,46,46,46,20
21,21,21,21,22,24,21,47,47,47,21
20,20,20,20,21,23,20,46,46,46,20
24,24,24,24,23,23,24,46,46,46,24
22,22,22,22,24,22,22,46,46,46,22
24,24,24,24,26,25,24,46,46,46,24
23,23,23,22,27,21,23,46,46,46,23
23,23,23,23,23,23,23,47,47,47,23
22,22,22,22,23,27,22,46,46,46,22
25,25,25,24,27,34,25,46,46,46,25
23,23,23,23,21,22,23,46,46,46,23
23,23,23,23,23,24,23,46,46,46,23
23,23,23,22,23,29,23,46,46,46,23
22,22,22,22,22,28,22,46,46,46,22
27,27,27,27,24,31,27,47,47,47,27
27,27,27,27,26,33,27,46,46,46,27
21,21,21,21,20,26,21,46,46,46,21
26,26,26,26,27,27,26,46,46,46,26
23,23,23,23,21,31,23,46,46,46,23
24,24,24,24,21,23,24,46,46,46,24
20,20,20,20,18,34,20,47,47,47,20
25,25,25,25,26,24,25,46,46,46,25
20,20,20,20,26,25,20,46,46,46,20
27,27,27,27,27,26,27,46,46,46,27
20,20,20,20,20,27,20,46,46,46,20
29,29,29,29,31,27,29,46,46,46,29
29,29,29,29,29,22,29,42,42,42,29
23,23,23,23,20,28,23,43,43,43,23
25,25,25,25,25,36,25,42,42,42,25
22,22,22,22,23,25,22,42,42,42,22
26,26,26,26,29,26,27,43,43,43,26
22,22,22,22,23,33,22,42,42,42,22
31,31,31,31,33,21,31,42,42,42,31
24,24,24,24,25,20,24,45,45,45,24
23,23,23,23,25,24,23,46,46,46,23
22,22,22,22,21,20,22,46,46,46,22
25,25,25,25,22,26,25,46,46,46,25
27,27,27,27,29,26,27,47,47,47,27
22,22,22,22,23,22,22,46,46,46,22
28,28,28,29,29,30,28,46,46,46,28
27,27,27,27,27,25,27,46,46,46,27
19,19,19,19,24,17,19,46,46,46,19
29,29,29,29,30,28,29,46,46,46,29
30,30,30,30,30,20,30,47,47,47,30
30,30,30,30,27,30,30,46,46,46,30
23,23,23,23,24,24,23,46,46,46,23
28,28,28,28,26,32,28,46,46,46,28
29,29,29,29,25,24,28,46,46,46,29
30,30,30,30,31,26,30,46,46,46,30
23,23,23,23,24,21,23,46,46,46,23
29,29,29,29,28,25,29,47,47,47,29
27,27,27,27,26,26,25,46,46,46,27
26,26,26,25,25,17,26,46,46,46,26
31,31,31,31,30,24,31,46,46,46,31
34,34,34,34,31,28,34,46,46,46,34
26,26,26,26,31,27,26,46,46,46,26
30,30,30,30,29,24,30,47,47,47,30
25,25,25,25,27,26,25,46,46,46,25
27,27,27,27,26,24,27,46,46,46,27
24,24,24,24,23,19,24,46,46,46,24
26,26,26,26,24,26,26,46,46,46,26
22,22,22,22,24,24,22,46,46,46,22
20,20,20,20,22,25,20,46,46,46,20
27,27,27,27,28,22,27,47,47,47,27
21,21,21,21,23,24,21,46,46,46,21
27,27,27,27,27,23,27,46,46,46,27
23,23,23,23,23,22,23,46,46,46,23
30,30,30,30,26,29,30,46,46,46,30
28,28,28,28,27,25,28,46,46,46,28
22,22,22,22,22,21,22,47,47,47,22
18,18,18,18,17,29,18,46,46,46,18
25,25,25,25,25,25,25,46,46,46,25
24,24,24,24,28,27,24,46,46,46,24
25,25,25,25,25,21,25,46,46,46,25
21,21,21,21,19,21,21,46,46,46,21
23,23,23,23,20,22,23,46,46,46,23
23,23,23,23,24,27,23,47,47,47,23
19,19,19,19,20,25,19,46,46,46,19
27,27,27,27,26,28,27,46,46,46,27
26,26,26,25,26,27,27,46,46,46,26
29,29,29,28,27,28,30,46,46,46,29
27,27,27,27,27,27,27,46,46,46,27
26,26,26,26,25,20,26,47,47,47,26
20,20,20,20,20,18,20,46,46,46,20
25,25,25,25,24,27,26,46,46,46,25
22,22,22,22,22,25,22,46,46,46,22
27,27,27,27,25,23,27,46,46,46,27
23,23,23,23,25,27,23,46,46,46,23
24,24,24,24,21,25,24,46,46,46,24
20,20,20,20,24,27,20,47,47,47,20
23,23,23,23,21,19,23,46,46,46,23
29,29,29,29,27,30,29,46,46,46,29
24,24,24,24,25,22,25,46,46,46,24
22,22,22,22,21,25,22,46,46,46,22
26,26,26,26,24,28,26,46,46,46,26
29,29,29,29,31,33,29,47,47,47,29
20,20,20,20,25,24,20,46,46,46,20
20,20,20,20,22,20,20,46,46,46,20
24,24,24,24,26,23,24,46,46,46,24
22,22,22,22,23,27,22,46,46,46,22
19,19,19,19,23,28,19,46,46,46,19
27,27,27,27,27,22,27,46,46,46,27
17,17,17,17,16,20,17,47,47,47,17
21,21,21,21,24,30,21,46,46,46,21
25,25,25,25,24,27,25,46,46,46,25
31,31,31,31,31,31,31,46,46,46,31
24,24,24,24,21,25,24,46,46,46,24
29,29,29,29,28,23,29,46,46,46,29
24,24,24,24,20,23,24,47,47,47,24
22,22,22,22,24,27,22,46,46,46,22
18,18,18,18,21,24,18,46,46,46,18
22,22,22,22,22,25,22,46,46,46,22
23,23,23,23,24,28,23,46,46,46,23
23,23,23,23,21,26,23,46,46,46,23
25,25,25,25,26,26,25,46,46,46,25
28,28,28,28,26,28,28,46,46,46,28
31,31,31,31,25,32,31,46,46,46,31
21,21,21,21,19,23,21,46,46,46,21
21,21,21,21,22,25,21,45,45,45,21
19,19,19,19,17,19,19,45,45,45,19
25,25,25,25,27,24,25,45,45,45,25
19,19,19,19,22,21,19,42,42,42,19
25,25,25,25,24,26,25,16,42,16,25
18,18,18,18,20,19,18,18,44,18,18
21,21,21,21,24,22,21,20,39,20,21
14,14,14,14,14,25,14,20,39,20,14
28,28,28,28,25,21,28,25,39,25,28
26,26,26,26,27,18,26,28,42,28,26
25,25,25,25,22,27,25,27,35,27,25
33,33,33,32,31,23,33,32,36,32,33
21,21,21,21,21,23,21,34,37,34,21
29,29,29,29,24,27,29,15,37,15,29
25,25,25,25,25,22,25,15,39,15,25
28,28,28,28,27,23,28,16,42,16,28
24,24,24,24,24,24,24,26,42,26,24
26,26,26,26,23,31,26,24,42,24,26
25,25,25,25,28,26,25,22,41,22,25
24,24,24,25,25,25,24,19,41,19,24
22,22,22,22,25,24,22,19,42,19,22
20,20,20,20,25,26,20,15,42,15,20
27,27,27,27,27,27,28,15,42,15,27
24,24,24,24,25,30,24,14,46,14,24
25,25,25,25,26,23,25,13,46,13,25
24,24,24,24,24,26,24,13,44,13,24
25,25,25,25,23,24,26,13,42,13,25
22,22,22,22,23,34,22,12,42,12,22
28,28,28,28,27,19,28,13,42,13,28
24,24,24,24,25,25,24,12,42,12,24
30,30,30,30,30,24,30,12,41,12,30
30,30,30,30,31,17,30,12,41,12,30
25,25,25,25,27,25,25,13,42,13,25
25,25,25,25,24,26,25,13,42,13,25
32,32,32,32,29,28,32,13,42,13,32
27,27,27,27,25,28,27,12,42,12,27
22,22,22,22,24,20,22,13,41,13,22
25,25,25,25,24,27,25,12,41,12,25
24,24,24,24,24,29,24,12,42,12,24
30,30,30,30,32,19,30,12,42,12,30
27,27,27,27,25,30,27,13,42,13,27
23,23,23,23,25,21,23,13,42,13,23
26,26,26,26,26,26,26,13,41,13,26
23,23,23,23,23,23,23,12,41,12,23
24,24,24,24,27,31,24,13,41,13,24
22,22,22,22,23,28,22,12,38,12,22
28,28,28,28,29,23,27,12,38,12,28
24,24,24,24,29,27,24,12,38,12,24
20,20,20,20,18,17,20,13,37,13,20
21,21,21,21,23,26,21,13,37,13,21
31,31,31,31,29,22,31,13,37,13,31
22,22,22,22,21,23,22,12,38,12,22
23,23,23,23,23,29,23,13,38,13,23
30,30,30,30,27,23,30,12,38,12,30
32,32,32,32,27,22,32,12,37,12,32
26,26,26,27,30,24,26,12,37,12,26
27,27,27,27,22,27,27,13,37,13,27
31,31,31,31,29,26,31,13,38,13,31
28,28,28,28,24,25,28,13,38,13,28
28,28,28,28,27,30,28,12,38,12,28
23,23,23,23,25,22,23,13,37,13,23
23,23,23,23,24,26,23,12,36,12,23
21,21,21,21,21,18,21,12,33,12,21
30,30,30,30,31,25,30,12,34,12,30
23,23,23,23,22,31,23,13,34,13,23
27,27,27,27,25,28,27,13,35,13,27
24,24,24,24,24,25,24,13,37,13,24
25,25,25,25,25,29,25,12,37,12,25
23,23,23,23,20,19,23,13,37,13,23
27,27,27,27,23,26,27,12,38,12,27
34,34,34,34,29,25,34,12,38,12,34
33,33,33,33,29,14,33,12,38,12,33
25,25,25,25,29,24,25,13,37,13,25
31,31,31,31,28,30,31,13,37,13,31
24,24,24,24,25,36,24,13,37,13,24
29,29,29,29,26,21,29,12,35,12,29
29,29,29,29,26,29,29,13,34,13,29
32,32,32,32,32,29,32,12,33,12,32
19,19,19,19,22,21,19,12,35,12,19
20,20,20,20,20,23,20,12,33,12,20
19,19,19,19,19,22,19,13,37,13,19
29,29,29,29,31,29,29,13,38,13,29
24,24,24,24,21,25,24,13,38,13,24
24,24,24,24,27,25,24,12,35,12,24
29,29,29,29,28,23,29,13,33,13,29
30,30,30,30,25,26,30,12,33,12,30
27,27,27,27,34,20,27,12,35,12,27
27,27,27,27,25,25,27,12,34,12,27
28,28,28,28,25,22,29,13,34,13,28
25,25,25,25,24,26,25,13,33,13,25
30,30,30,29,29,30,30,13,33,13,30
25,25,25,25,26,23,25,12,33,12,25
24,24,24,23,23,27,24,13,33,13,24
16,16,16,16,16,21,16,12,34,12,16
21,21,21,21,23,21,21,12,34,12,21
21,21,21,21,21,21,21,12,33,12,21
27,27,27,27,27,25,27,13,33,13,27
35,35,35,35,37,37,35,13,33,13,35
19,19,19,19,21,23,19,13,33,13,19
25,25,25,25,23,27,25,12,34,12,25
20,20,20,20,23,23,20,13,34,13,20
25,25,25,25,24,25,25,12,33,12,25
24,24,24,24,25,24,24,12,33,12,24
26,26,26,26,23,33,26,12,33,12,26
23,23,23,23,26,21,23,13,33,13,23
22,22,22,22,22,20,22,13,34,13,22
29,29,29,29,29,22,29,13,34,13,29
21,21,21,21,23,26,21,12,33,12,21
30,30,30,30,26,30,30,13,33,13,30
20,20,20,20,18,20,20,12,33,12,20
24,24,24,24,23,30,24,12,30,12,24
21,21,21,20,20,22,22,12,31,12,21
27,27,27,27,29,25,27,13,34,13,27
21,21,21,21,24,19,21,13,33,13,21
25,25,25,25,21,26,24,13,33,13,25
20,20,20,20,20,28,20,12,33,12,20
25,25,25,25,24,23,25,13,33,13,25
25,25,25,25,24,22,25,12,34,12,25
25,25,25,25,27,25,25,12,34,12,25
24,24,24,24,26,25,24,12,33,12,24
26,26,26,26,26,20,26,13,33,13,26
32,32,32,32,32,28,32,13,33,13,32
31,31,31,31,27,30,31,13,36,13,31
23,23,23,23,24,26,23,12,38,12,23
25,25,25,25,27,26,25,13,38,13,25
21,21,21,21,22,21,21,12,38,12,21
27,27,27,27,29,30,27,12,37,12,27
25,25,25,25,21,25,25,16,37,16,25
26,26,26,26,26,28,26,13,37,13,26
32,32,32,32,29,29,32,10,38,10,32
26,26,26,26,27,25,26,11,38,11,26
28,28,28,28,25,29,28,10,38,10,28
25,25,25,25,29,29,25,9,37,9,25
23,23,23,23,26,27,23,11,37,11,23
26,26,26,26,29,25,26,10,37,10,26
21,21,21,21,24,24,21,9,38,9,21
28,28,28,28,28,21,29,12,38,12,28
28,28,28,28,30,25,28,13,34,13,28
18,18,18,18,22,19,18,13,35,13,18
31,31,31,31,31,20,31,11,37,11,31
25,25,25,25,25,25,25,10,35,10,25
25,25,25,25,27,25,25,9,34,9,25
25,25,25,25,27,24,25,11,33,11,25
26,26,26,26,29,28,26,10,31,10,26
27,27,27,27,26,21,27,9,32,9,27
26,26,26,26,27,20,26,11,32,11,26
23,23,23,23,24,25,23,10,32,10,23
27,27,27,27,25,32,27,9,31,9,27
24,24,24,24,26,25,24,11,32,11,24
25,25,25,25,25,21,25,10,28,10,25
22,22,22,22,22,23,22,9,26,9,22
26,26,26,26,24,29,26,11,28,11,26
22,22,22,22,22,21,22,10,27,10,22
26,26,26,26,27,28,26,9,28,9,26
30,30,30,30,26,29,30,11,27,11,30
32,32,32,33,33,28,32,10,27,10,32
28,28,28,28,28,22,28,9,28,9,28
26,26,26,26,25,25,26,11,27,11,26
25,25,25,25,25,26,25,10,27,10,25
31,31,31,31,30,21,31,9,27,9,31
27,27,27,27,27,25,27,11,28,11,27
21,21,21,21,23,25,21,10,26,10,21
22,22,22,22,21,27,22,9,28,9,22
24,24,24,24,24,22,24,11,27,11,24
31,31,31,31,28,25,31,10,28,10,31
17,17,17,17,23,26,17,9,27,9,17
20,20,20,20,22,28,20,11,27,11,20
21,21,21,21,22,25,21,10,28,10,21
23,23,23,23,23,26,23,9,27,9,23
30,30,30,30,28,28,30,11,27,11,30
28,28,28,28,25,27,28,10,27,10,28
27,27,27,27,26,30,27,9,28,9,27
27,27,27,27,26,26,27,11,26,11,27
29,29,29,29,30,26,29,10,28,10,29
27,27,27,27,30,24,27,9,27,9,27
27,27,27,27,24,33,27,12,28,12,27
28,28,28,28,26,24,28,13,27,13,28
25,25,25,25,22,32,25,12,27,12,25
27,27,27,27,30,28,27,12,28,12,27
26,26,26,26,30,21,26,10,27,10,26
21,21,21,21,24,22,21,9,27,9,21
26,26,26,26,21,25,26,11,27,11,26
22,22,22,22,23,31,22,11,28,11,22
26,26,26,26,25,26,26,9,26,9,26
23,23,23,24,25,18,23,11,28,11,23
21,21,21,21,22,21,21,10,27,10,21
24,24,24,24,23,22,24,9,28,9,24
23,23,23,23,22,23,23,11,27,11,23
23,23,23,23,20,27,23,10,27,10,23
18,18,18,18,22,25,18,9,28,9,18
24,24,24,24,25,25,24,11,27,11,24
27,27,27,27,28,20,27,10,27,10,27
22,22,22,22,25,23,22,9,27,9,22
27,27,27,27,26,27,27,11,28,11,27
20,20,20,20,19,28,20,10,26,10,20
28,28,28,28,29,25,28,9,28,9,28
21,21,21,21,21,27,21,11,27,11,21
25,25,25,25,27,18,25,10,28,10,25
25,25,25,25,28,23,25,9,27,9,25
19,19,19,18,24,24,19,11,28,11,19
24,24,24,24,27,24,24,10,30,10,24
27,27,27,27,26,26,27,9,30,9,27
25,25,25,25,26,26,25,11,30,11,25
19,19,19,19,17,20,19,10,30,10,19
23,23,23,23,20,27,23,9,30,9,23
24,24,24,24,21,22,24,11,30,11,24
23,23,23,23,26,28,23,10,30,10,23
27,27,27,27,28,27,27,9,30,9,27
27,27,27,27,29,20,26,11,30,11,27
25,25,25,25,23,28,25,10,30,10,25
27,27,27,27,24,28,27,9,30,9,27
29,29,29,29,30,27,29,11,30,11,29
22,22,22,22,25,28,21,10,30,10,22
25,25,25,25,25,21,25,9,30,9,25
32,32,32,32,29,24,32,11,30,11,32
26,26,26,26,28,28,26,10,30,10,26
20,20,20,20,18,28,20,9,30,9,20
22,22,22,22,24,23,22,11,30,11,22
24,24,24,24,24,29,24,10,30,10,24
29,29,29,29,28,25,29,9,30,9,29
27,27,27,27,25,28,27,11,30,11,27
27,27,27,27,25,26,27,10,30,10,27
25,25,25,25,24,29,25,9,30,9,25
32,32,32,32,30,31,32,11,30,11,32
21,21,21,21,23,28,21,10,30,10,21
28,28,28,28,26,26,28,11,34,11,28
29,29,29,29,27,23,29,11,35,11,29
29,29,29,29,29,29,29,11,35,11,29
22,22,22,22,23,20,22,10,35,10,22
28,28,28,28,26,26,28,11,35,11,28
24,24,24,24,21,29,24,11,35,11,24
19,19,19,19,17,33,19,10,35,10,19
27,27,27,27,24,27,28,11,36,11,27
24,24,24,24,28,26,24,11,38,11,24
26,26,26,26,25,27,26,11,39,11,26
24,24,24,24,22,28,24,10,39,10,24
25,25,25,25,24,24,25,11,39,11,25
27,27,27,27,30,23,27,11,39,11,27
27,27,27,27,27,28,27,10,39,10,27
30,30,30,30,28,33,30,11,39,11,30
26,26,26,26,25,27,26,11,38,11,26
24,24,24,24,26,24,24,11,40,11,24
27,27,27,27,25,24,27,10,38,10,27
26,26,26,26,29,26,26,11,39,11,26
25,25,25,25,22,23,25,8,39,8,25
26,26,26,26,24,27,26,7,39,7,26
25,25,25,25,26,23,25,8,39,8,25
25,25,25,25,23,27,24,7,39,7,25
26,26,26,26,28,26,26,8,39,8,26
21,21,21,21,23,21,21,9,38,9,21
25,25,25,25,28,22,25,9,40,9,25
27,27,27,27,26,34,27,10,38,10,27
28,28,28,28,24,30,28,8,39,8,28
30,30,30,30,29,23,30,10,39,10,30
30,30,30,30,26,22,30,9,39,9,30
28,28,28,28,26,26,28,9,39,9,28
20,20,20,20,21,20,20,9,39,9,20
27,27,27,27,27,30,27,9,39,9,27
22,22,22,22,21,29,22,9,38,9,22
22,22,22,22,24,30,22,9,40,9,22
29,29,29,29,29,30,29,9,38,9,29
20,20,20,20,23,27,20,9,39,9,20
22,22,22,22,26,25,22,10,39,10,22
26,26,26,26,27,25,26,8,39,8,26
24,24,24,24,25,30,24,10,39,10,24
21,21,21,21,20,26,21,9,39,9,21
25,25,25,25,24,23,25,9,39,9,25
22,22,22,22,22,24,22,9,38,9,22
24,24,24,24,23,24,24,9,40,9,24
27,27,27,27,29,27,27,9,38,9,27
20,20,20,20,24,18,20,9,39,9,20
25,25,25,25,24,28,25,9,39,9,25
23,23,23,23,22,20,23,9,39,9,23
24,24,24,24,27,16,24,10,39,10,24
28,28,28,28,27,27,28,8,39,8,28
32,32,32,32,32,32,32,10,39,10,32
24,24,24,24,27,23,24,9,38,9,24
21,21,21,21,20,22,21,9,40,9,21
17,17,17,17,16,16,17,9,38,9,17
18,18,18,18,21,18,18,9,39,9,18
20,20,20,20,21,19,20,9,39,9,20
28,28,28,28,25,23,28,9,39,9,28
28,28,28,28,31,28,28,9,39,9,28
23,23,23,23,26,26,23,9,39,9,23
25,25,25,25,27,26,25,10,39,10,25
29,29,29,29,29,25,29,8,38,8,29
25,25,25,25,24,28,25,10,40,10,25
25,25,25,25,27,29,25,9,38,9,25
24,24,24,24,23,23,24,9,39,9,24
28,28,28,28,23,28,28,9,39,9,28
22,22,22,22,21,23,22,9,39,9,22
25,25,25,25,27,21,25,9,39,9,25
22,22,22,22,26,23,22,9,39,9,22
29,29,29,29,30,27,29,9,39,9,29
25,25,25,25,26,26,25,9,38,9,25
24,24,24,24,22,27,24,10,40,10,24
24,24,24,24,23,25,24,10,38,10,24
23,23,23,23,25,25,23,17,39,17,23
24,24,24,24,24,28,24,27,38,27,24
29,29,29,29,28,27,29,16,37,16,29
27,27,27,27,25,21,27,14,38,14,27
24,24,24,24,24,24,24,7,38,7,24
25,25,25,25,27,22,25,13,37,13,25
26,26,26,26,25,25,26,14,35,14,26
27,27,27,27,32,27,27,11,38,11,27
25,25,25,25,23,25,25,9,38,9,25
23,23,23,23,25,19,23,5,32,5,23
20,20,20,20,20,29,20,4,36,4,20
33,33,33,33,31,28,33,3,38,3,33
25,25,25,25,24,30,25,0,38,0,25
22,22,22,22,24,21,22,1,37,1,22
25,25,25,25,24,21,25,0,37,0,25
24,24,24,24,22,19,24,2,38,2,24
27,27,27,27,26,28,27,1,38,1,27
24,24,24,24,23,23,24,1,37,1,24
22,22,22,22,21,22,22,0,37,0,22
32,32,32,32,30,29,32,0,38,0,32
30,30,30,30,25,29,30,0,38,0,30
20,20,20,20,22,27,20,0,37,0,20
25,25,25,25,24,29,25,0,37,0,25
22,22,22,22,22,25,22,0,38,0,22
18,18,18,18,25,18,18,0,38,0,18
24,24,24,24,28,29,24,0,32,0,24
18,18,18,18,17,24,18,0,31,0,18
24,24,24,24,26,19,24,0,32,0,24
